sample_id,layer,position,position_index,prompt_token_count,gold_answer,baseline_answer,swap_answer,answer_changed,transition_group,stable_correct,broken,repaired,stable_wrong,stable_wrong_same_wrong_answer,stable_wrong_different_wrong_answer,l2_distance,cosine_distance,relative_norm_difference,clean_hidden_norm,swap_hidden_norm,dot_product,delta_l2_from_previous_layer,delta_cosine_from_previous_layer
mgsm_0023,19,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,22.189361572265625,0.05369810142014175,0.03060156883052674,66.41645812988281,68.44890594482422,4302.01513671875,3.085409164428711,0.006296515850591544
mgsm_0023,20,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,25.51784324645996,0.05455853587245407,0.03225128783179146,75.68482971191406,78.12576293945312,5590.333984375,3.328481674194336,0.0008604344523123197
mgsm_0023,21,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,29.712839126586914,0.0465684422920003,0.011733998139736811,96.7237548828125,97.85871124267578,9024.4794921875,4.194995880126953,-0.007990093580453772
mgsm_0023,22,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,32.228118896484375,0.04041936192594986,0.012872797097656943,112.5147476196289,113.96312713623047,12304.25390625,2.515279769897461,-0.006149080366050441
mgsm_0023,23,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,36.42852020263672,0.03515315017031062,0.019037249372556783,135.7547149658203,138.339111328125,18120.00390625,4.200401306152344,-0.0052662117556392385
mgsm_0023,24,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,41.67782974243164,0.03461464716386631,0.028902217564491448,155.25392150878906,159.74110412597656,23941.974609375,5.249309539794922,-0.000538503006444313
mgsm_0023,25,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,45.38785171508789,0.026593594816710642,0.015732656367551442,194.82949829101562,197.89468383789062,37530.38671875,3.71002197265625,-0.008021052347155666
mgsm_0023,26,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,49.43182373046875,0.01936603025236916,0.015554571426636495,252.350341796875,248.42514038085938,61476.109375,4.043972015380859,-0.007227564564341482
mgsm_0023,27,final_prompt_token,90,91,8,8,8,False,stable_correct,True,False,False,False,False,False,59.70814895629883,0.03359088021660839,0.03821787837773421,223.75050354003906,232.30177307128906,50231.6640625,10.276325225830078,0.014224849964239228
mgsm_0024,0,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,1.1952266898429542e-07,0.0,15.675994873046875,15.675994873046875,245.73678588867188,,
mgsm_0024,1,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,5.076313447371916e-08,0.0,21.449647903442383,21.449647903442383,460.0873718261719,0.0,-6.875953451057626e-08
mgsm_0024,2,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,24.231876373291016,24.231876373291016,587.1839599609375,0.0,-5.076313447371916e-08
mgsm_0024,3,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,6.199414270824377e-08,0.0,26.58667755126953,26.58667755126953,706.8513793945312,0.0,6.199414270824377e-08
mgsm_0024,4,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,1.211373801268678e-07,0.0,30.518014907836914,30.518014907836914,931.34912109375,0.0,5.914323741862404e-08
mgsm_0024,5,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,31.567733764648438,31.567733764648438,996.52197265625,0.0,-1.211373801268678e-07
mgsm_0024,6,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,7.74176384110703e-08,0.0,34.35892868041992,34.35892868041992,1180.535888671875,0.0,7.74176384110703e-08
mgsm_0024,7,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,32.99092483520508,32.99092483520508,1088.401123046875,0.0,-7.74176384110703e-08
mgsm_0024,8,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,1.4060614109039307,0.0008710431747313008,7.39432150079588e-05,33.6879768371582,33.690467834472656,1133.97509765625,1.4060614109039307,0.0008710431747313008
mgsm_0024,9,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,2.7722933292388916,0.003140074706899809,0.022281625649463527,33.33422088623047,34.076961517333984,1132.362060546875,1.366231918334961,0.0022690315321685084
mgsm_0024,10,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,4.3204545974731445,0.004849840148245632,0.02486728303661638,42.04541015625,43.090965270996094,1802.990478515625,1.548161268234253,0.001709765441345823
mgsm_0024,11,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,5.7848801612854,0.009291702544076408,0.020183668761205833,41.569618225097656,42.40864562988281,1746.53076171875,1.4644255638122559,0.004441862395830776
mgsm_0024,12,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,6.886236190795898,0.012736913713279119,0.007300572679280948,42.944374084472656,43.25789260864258,1834.02197265625,1.101356029510498,0.003445211169202711
mgsm_0024,13,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,7.9333415031433105,0.016996335916445227,0.0019859709408202313,42.984161376953125,43.06952667236328,1819.842041015625,1.047105312347412,0.004259422203166108
mgsm_0024,14,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,8.965010643005371,0.019230549408813635,0.012861456247534072,45.32598876953125,45.9089469909668,2040.8521728515625,1.0316691398620605,0.0022342134923684087
mgsm_0024,15,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,9.622993469238281,0.022397864472786577,0.007588464812114981,45.26634216308594,45.60984420776367,2018.348388671875,0.6579828262329102,0.003167315063972942
mgsm_0024,16,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,12.224069595336914,0.027862489727491058,0.011262571372837182,52.01774597167969,51.43189239501953,2600.82861328125,2.601076126098633,0.0054646252547044805
mgsm_0024,17,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,14.136945724487305,0.032301544009014194,0.02717853555031108,56.06278991699219,54.539085388183594,2958.84765625,1.9128761291503906,0.004439054281523136
mgsm_0024,18,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,16.910118103027344,0.03729641866760469,0.026847724548286763,62.45423126220703,60.7774772644043,3654.240478515625,2.773172378540039,0.004994874658590498
mgsm_0024,19,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,19.90485954284668,0.04145206828783399,0.04824581440287137,66.6346664428711,69.8495101928711,4461.46435546875,2.994741439819336,0.004155649620229296
mgsm_0024,20,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,23.760507583618164,0.04429972966570972,0.05789635969745216,76.25868225097656,80.67378234863281,5879.541015625,3.8556480407714844,0.002847661377875732
mgsm_0024,21,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,28.338809967041016,0.04142476313301824,0.023744182248585505,96.98452758789062,99.28734588623047,9230.443359375,4.578302383422852,-0.002874966532691481
mgsm_0024,22,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,31.853612899780273,0.03816965143230355,0.018839460876943638,113.9574203491211,116.10431671142578,12725.927734375,3.514802932739258,-0.0032551117007146857
mgsm_0024,23,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,35.869136810302734,0.032995719744740915,0.009295573622164715,138.89483642578125,140.18594360351562,18828.640625,4.015523910522461,-0.0051739316875626384
mgsm_0024,24,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,42.26594543457031,0.03291502071787911,0.025222535012190957,161.93199157714844,166.01632690429688,25998.48828125,6.396808624267578,-8.069902686180797e-05
mgsm_0024,25,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,46.5372314453125,0.026913231499117174,0.004362870536708258,200.1153564453125,200.98843383789062,39138.3984375,4.2712860107421875,-0.006001789218761933
mgsm_0024,26,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,50.4172477722168,0.01848321892585325,0.01748571730421661,263.44219970703125,258.8357238769531,66927.9140625,3.880016326904297,-0.008430012573263923
mgsm_0024,27,final_prompt_token,83,84,26,26,26,False,stable_correct,True,False,False,False,False,False,60.54745101928711,0.02901139795610297,0.03272250999336162,245.16549682617188,253.18792724609375,60272.12109375,10.130203247070312,0.010528179030249718
mgsm_0025,0,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,15.9578275680542,15.9578275680542,254.6522979736328,,
mgsm_0025,1,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,2.8753358360944503e-08,0.0,21.797142028808594,21.797142028808594,475.1153869628906,0.0,2.8753358360944503e-08
mgsm_0025,2,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,3.204362253317328e-08,0.0,24.384666442871094,24.384666442871094,594.6119384765625,0.0,3.290264172228774e-09
mgsm_0025,3,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,6.99532002323977e-08,0.0,26.722965240478516,26.722965240478516,714.1168212890625,0.0,3.790957769922443e-08
mgsm_0025,4,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,30.632810592651367,30.632810592651367,938.369140625,0.0,-6.99532002323977e-08
mgsm_0025,5,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,1.5497345629000847e-07,0.0,32.1789436340332,32.1789436340332,1035.4842529296875,0.0,1.5497345629000847e-07
mgsm_0025,6,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,4.957506904990083e-08,0.0,34.608333587646484,34.608333587646484,1197.7366943359375,0.0,-1.0539838724010764e-07
mgsm_0025,7,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,0.0,6.7344433585248e-08,0.0,33.051795959472656,33.051795959472656,1092.421142578125,0.0,1.7769364535347165e-08
mgsm_0025,8,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,1.511723279953003,0.0010471496543813519,0.0025045140504693537,33.027523040771484,32.94480514526367,1086.9459228515625,1.511723279953003,0.0010470823099477666
mgsm_0025,9,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,2.9797723293304443,0.003679406695640597,0.023711551100830505,33.118125915527344,33.90340805053711,1118.68603515625,1.4680490493774414,0.002632257041259245
mgsm_0025,10,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,4.627130508422852,0.005756378911097704,0.032785571036937154,40.63719177246094,41.969505310058594,1695.7052001953125,1.6473581790924072,0.002076972215457107
mgsm_0025,11,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,6.455203533172607,0.0118304745020269,0.02438624413566563,40.963863372802734,41.96281814575195,1698.623046875,1.8280730247497559,0.006074095590929196
mgsm_0025,12,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,7.763792514801025,0.01599089585243052,0.01382681243262223,42.98965835571289,43.584068298339844,1843.70263671875,1.308588981628418,0.00416042135040362
mgsm_0025,13,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,8.711860656738281,0.02073723961314866,0.012733323556774458,42.426456451416016,42.9666862487793,1785.121826171875,0.9480681419372559,0.004746343760718141
mgsm_0025,14,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,9.763055801391602,0.023732564789496147,0.02559212939201216,43.955101013183594,45.08000564575195,1934.47021484375,1.0511951446533203,0.0029953251763474853
mgsm_0025,15,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,10.310653686523438,0.027637818122384195,0.02312744137430876,43.15290832519531,44.15092468261719,1852.5841064453125,0.5475978851318359,0.003905253332888048
mgsm_0025,16,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,13.52987003326416,0.035061233486647025,0.02187886138307202,51.48243713378906,50.35606002807617,2501.55810546875,3.2192163467407227,0.007423415364262831
mgsm_0025,17,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,14.608187675476074,0.03727393989919403,0.012119541473138736,53.776676177978516,53.12492752075195,2750.394775390625,1.078317642211914,0.0022127064125470053
mgsm_0025,18,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,17.085796356201172,0.03919037787913038,0.021083917569445457,61.50400161743164,60.20725631713867,3557.86572265625,2.4776086807250977,0.0019164379799363473
mgsm_0025,19,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,19.572463989257812,0.04277861440124686,0.04434921451999819,64.7689437866211,67.64139556884766,4193.64599609375,2.4866676330566406,0.0035882365221164836
mgsm_0025,20,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,21.822345733642578,0.03988726084581273,0.04817809889632127,74.44004821777344,78.02642822265625,5576.6142578125,2.2498817443847656,-0.0028913535554341285
mgsm_0025,21,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,25.33510971069336,0.03354050141407805,0.01188884746390758,97.14142608642578,98.29632568359375,9228.37890625,3.5127639770507812,-0.006346759431734683
mgsm_0025,22,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,28.297161102294922,0.031005668873547942,0.010028737368945476,112.97794342041016,114.11096954345703,12492.296875,2.9620513916015625,-0.0025348325405301075
mgsm_0025,23,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,32.49099349975586,0.027363850938767698,0.006998838122722212,138.34170532226562,139.3099365234375,18745.0078125,4.1938323974609375,-0.003641817934780245
mgsm_0025,24,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,37.98728561401367,0.02776223888020013,0.016381864347412217,159.52841186523438,162.14178466796875,25148.1171875,5.4962921142578125,0.00039838794143243206
mgsm_0025,25,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,42.30918502807617,0.02205592299485637,0.00011005385519109189,201.4561004638672,201.43392944335938,39685.0625,4.3218994140625,-0.00570631588534376
mgsm_0025,26,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,46.76220703125,0.016046400071298983,0.02331176295644375,261.868408203125,255.7637939453125,65901.7265625,4.453022003173828,-0.006009522923557387
mgsm_0025,27,final_prompt_token,137,138,2,2,2,False,stable_correct,True,False,False,False,False,False,55.58416748046875,0.02780870016987036,0.00479101616315626,235.08201599121094,236.2082977294922,53984.15234375,8.82196044921875,0.011762300098571377
mgsm_0026,0,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,1.2622751055513248e-07,0.0,15.893732070922852,15.893732070922852,252.61068725585938,,
mgsm_0026,1,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,22.08083724975586,22.08083724975586,487.5634765625,0.0,-1.2622751055513248e-07
mgsm_0026,2,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,24.23855209350586,24.23855209350586,587.5075073242188,0.0,0.0
mgsm_0026,3,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,1.9751073121465623e-07,0.0,26.587610244750977,26.587610244750977,706.90087890625,0.0,1.9751073121465623e-07
mgsm_0026,4,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,30.340415954589844,30.340415954589844,920.5408935546875,0.0,-1.9751073121465623e-07
mgsm_0026,5,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,3.364043426046237e-07,0.0,32.0504264831543,32.0504264831543,1027.2294921875,0.0,3.364043426046237e-07
mgsm_0026,6,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,7.493377396361467e-08,0.0,34.59244918823242,34.59244918823242,1196.637451171875,0.0,-2.6147056864100904e-07
mgsm_0026,7,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,0.0,0.0,0.0,32.897483825683594,32.897483825683594,1082.24462890625,0.0,-7.493377396361467e-08
mgsm_0026,8,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,1.468641996383667,0.0009761635880058961,0.0010358934974364247,33.24946212768555,33.21501922607422,1103.303466796875,1.468641996383667,0.0009761635880058961
mgsm_0026,9,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,2.890233278274536,0.0034778815348215364,0.022574749061906128,33.10484313964844,33.852176666259766,1116.7734375,1.4215912818908691,0.0025017179468156403
mgsm_0026,10,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,4.49482536315918,0.005395095450058562,0.029192442077423632,41.10446548461914,42.304405212402344,1729.5184326171875,1.6045920848846436,0.001917213915237026
mgsm_0026,11,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,6.167503833770752,0.010782981488754229,0.02492002007982701,40.913360595703125,41.93292236328125,1697.1173095703125,1.6726784706115723,0.005387886038695666
mgsm_0026,12,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,7.22891902923584,0.014153662160533709,0.01009924667069639,42.674537658691406,43.10551834106445,1813.4722900390625,1.061415195465088,0.00337068067177948
mgsm_0026,13,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,8.242334365844727,0.01854016857345564,0.00912309074073958,42.56211471557617,42.95041275024414,1794.1678466796875,1.0134153366088867,0.004386506412921931
mgsm_0026,14,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,9.655137062072754,0.02188349516820176,0.022411919046937484,45.388797760009766,46.40604782104492,2060.22119140625,1.4128026962280273,0.003343326594746121
mgsm_0026,15,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,10.445679664611816,0.027441877033819395,0.005918140515237358,44.44229507446289,44.7053108215332,1932.284912109375,0.7905426025390625,0.005558381865617634
mgsm_0026,16,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,13.615744590759277,0.03484071203977501,0.012383807531146778,51.84483337402344,51.202796936035156,2562.1123046875,3.170064926147461,0.007398835005955617
mgsm_0026,17,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,15.365504264831543,0.03951796999541646,0.028258825778286662,55.15868377685547,53.5999641418457,2839.66845703125,1.7497596740722656,0.004677257955641445
mgsm_0026,18,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,18.347702026367188,0.04379016524954171,0.03410618715341796,62.65381622314453,60.51693344116211,3625.581298828125,2.9821977615356445,0.004272195254125255
mgsm_0026,19,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,21.41237449645996,0.048526368062898895,0.035075115350786945,67.1478042602539,69.50302124023438,4440.50390625,3.0646724700927734,0.004736202813357182
mgsm_0026,20,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,24.478145599365234,0.04948150903048776,0.042608757653847536,75.54287719726562,78.76166534423828,5655.4736328125,3.0657711029052734,0.0009551409675888634
mgsm_0026,21,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,28.43020248413086,0.04258194638878732,0.006830842483149268,97.06341552734375,97.7264404296875,9081.744140625,3.952056884765625,-0.006899562641700441
mgsm_0026,22,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,31.819866180419922,0.038846492393983856,0.00046425494301161947,114.1315689086914,114.18455505371094,12525.8125,3.3896636962890625,-0.0037354539948034615
mgsm_0026,23,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,36.44179916381836,0.0348040198107451,0.0008974349055759222,138.06167602539062,138.18557739257812,18414.13671875,4.6219329833984375,-0.004042472583238754
mgsm_0026,24,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,42.108360290527344,0.0331617766603699,0.013407487723247253,162.20480346679688,164.3795623779297,25778.95703125,5.666561126708984,-0.0016422431503752
mgsm_0026,25,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,46.32484817504883,0.02676909939466654,0.00015556583853455,200.19297790527344,200.22412109375,39010.46484375,4.216487884521484,-0.0063926772657033615
mgsm_0026,26,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,50.66344451904297,0.018137568151739947,0.023058650472602943,267.1304626464844,260.9707946777344,68448.8203125,4.338596343994141,-0.008631531242926593
mgsm_0026,27,final_prompt_token,121,122,243,243,243,False,stable_correct,True,False,False,False,False,False,57.15980529785156,0.026103711763918125,0.0055886683100915225,249.3945770263672,250.78836059570312,60912.59375,6.496360778808594,0.007966143612178178
mgsm_0027,0,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,2.2444117342423908e-08,0.0,15.93030071258545,15.93030071258545,253.77447509765625,,
mgsm_0027,1,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,5.84153125871012e-08,0.0,21.92814826965332,21.92814826965332,480.8436584472656,0.0,3.597119524467729e-08
mgsm_0027,2,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,1.6240275557688477e-07,0.0,24.80603790283203,24.80603790283203,615.3394165039062,0.0,1.0398744298978357e-07
mgsm_0027,3,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,2.8949092456542758e-08,0.0,26.793231964111328,26.793231964111328,717.8772583007812,0.0,-1.3345366312034201e-07
mgsm_0027,4,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,1.4494156652666845e-08,0.0,30.12797737121582,30.12797737121582,907.6950073242188,0.0,-1.4454935803875912e-08
mgsm_0027,5,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,2.1980294917511856e-07,0.0,31.711929321289062,31.711929321289062,1005.646240234375,0.0,2.053087925224517e-07
mgsm_0027,6,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,1.938625031616681e-07,0.0,34.720947265625,34.720947265625,1205.5439453125,0.0,-2.594044601345047e-08
mgsm_0027,7,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,0.0,7.20389814468092e-08,0.0,32.909385681152344,32.909385681152344,1083.027587890625,0.0,-1.2182352171485888e-07
mgsm_0027,8,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,1.4578948020935059,0.000948345181973731,0.00012111998729322579,33.47938919067383,33.47533416748047,1119.6708984375,1.4578948020935059,0.0009482731429922842
mgsm_0027,9,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,2.898406744003296,0.0035449279217074636,0.0255605566627976,32.55928421020508,33.391517639160156,1083.349853515625,1.44051194190979,0.0025965827397337327
mgsm_0027,10,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,4.569159030914307,0.005773678337821941,0.03235535971004486,40.12314224243164,41.42134094238281,1652.3587646484375,1.6707522869110107,0.0022287504161144778
mgsm_0027,11,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,6.328384876251221,0.011143389127394876,0.022753220380976064,41.448238372802734,42.391319274902344,1737.466064453125,1.759225845336914,0.005369710789572935
mgsm_0027,12,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,7.498471260070801,0.01457364066682243,0.017509816716465752,43.31829071044922,44.076786041259766,1881.505126953125,1.17008638381958,0.0034302515394275535
mgsm_0027,13,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,8.431559562683105,0.019044821924479538,0.007494375471075916,43.00965118408203,43.33198165893555,1828.19970703125,0.9330883026123047,0.004471181257657109
mgsm_0027,14,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,9.77363395690918,0.0219391822454037,0.021962559200277336,45.90824890136719,46.91651153564453,2106.60107421875,1.3420743942260742,0.002894360320924161
mgsm_0027,15,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,10.724953651428223,0.0282640244563076,0.005306219272334272,44.978641510009766,45.217308044433594,1976.329345703125,0.951319694519043,0.006324842210903903
mgsm_0027,16,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,13.455671310424805,0.035070391523649436,0.011436430529318612,51.051509857177734,50.4676628112793,2486.09326171875,2.730717658996582,0.006806367067341834
mgsm_0027,17,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,15.732199668884277,0.04242297966521591,0.014434444745234198,54.33648681640625,53.55216979980469,2786.392822265625,2.2765283584594727,0.007352588141566474
mgsm_0027,18,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,19.240610122680664,0.049790178026245635,0.03226913872770635,61.64842987060547,59.659088134765625,3494.766357421875,3.5084104537963867,0.007367198361029725
mgsm_0027,19,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,23.187108993530273,0.05470185912680037,0.05530200767557038,67.3543472290039,71.07917785644531,4525.60693359375,3.9464988708496094,0.004911681100554732
mgsm_0027,20,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,26.53287124633789,0.055671103478522777,0.07108113834771086,75.25459289550781,80.60377502441406,5728.1142578125,3.345762252807617,0.0009692443517224092
mgsm_0027,21,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,31.56328582763672,0.051440217571877556,0.043092072239761164,95.5278549194336,99.64434814453125,9029.1611328125,5.030414581298828,-0.004230885906645221
mgsm_0027,22,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,36.28986740112305,0.05037755511704378,0.027366049551210254,112.38909149169922,115.46473693847656,12323.228515625,4.726581573486328,-0.0010626624548337738
mgsm_0027,23,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,41.63736343383789,0.04571884324707487,0.027349420931710063,135.31289672851562,139.0136260986328,17950.349609375,5.347496032714844,-0.004658711869968912
mgsm_0027,24,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,48.32427978515625,0.04553391777707838,0.032814822173266874,156.67510986328125,161.81637573242188,24198.1953125,6.686916351318359,-0.00018492546999648862
mgsm_0027,25,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,53.985389709472656,0.03670522558239109,0.015650325852293746,197.38417053222656,200.47329711914062,38117.8203125,5.661109924316406,-0.008828692194687293
mgsm_0027,26,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,59.25188446044922,0.025925815791788875,0.017985538536658848,261.74932861328125,257.0416259765625,65536.171875,5.2664947509765625,-0.010779409790602212
mgsm_0027,27,final_prompt_token,95,96,16,240,16,True,S_repaired,False,False,True,False,False,False,67.1744155883789,0.03609971838730197,0.004526314829880347,249.3994598388672,250.5283203125,60226.05859375,7.9225311279296875,0.010173902595513096
mgsm_0028,0,final_prompt_token,102,103,25,25,35,True,S_broken,False,True,False,False,False,False,0.0,8.008534480019591e-08,0.0,15.70463752746582,15.70463752746582,246.6356201171875,,
mgsm_0028,1,final_prompt_token,102,103,25,25,35,True,S_broken,False,True,False,False,False,False,0.0,0.0,0.0,21.448528289794922,21.448528289794922,460.03936767578125,0.0,-8.008534480019591e-08
